"Plot Title: 20750528-SHSC.SSM.SGT.240720"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 20750528, SEN S/N: 20750528, LBL: 5)","Temp, °C (LGR S/N: 20750528, SEN S/N: 20750528, LBL: 25)","Temp, °C (LGR S/N: 20750528, SEN S/N: 20750528, LBL: 50)","Temp, °C (LGR S/N: 20750528, SEN S/N: 20750528, LBL: 100)","Host Connected (LGR S/N: 20750528)","Stopped (LGR S/N: 20750528)","End Of File (LGR S/N: 20750528)"
2153,24/09/03 16:30:00,3.009,2.343,0.051,-0.930,,,
2154,24/09/03 17:00:00,3.248,2.343,0.051,-0.930,,,
2155,24/09/03 17:30:00,3.485,2.316,0.051,-0.930,,,
2156,24/09/03 18:00:00,3.749,2.316,0.051,-0.930,,,
2157,24/09/03 18:30:00,3.985,2.289,0.051,-0.930,,,
2158,24/09/03 19:00:00,4.272,2.289,0.024,-0.930,,,
2159,24/09/03 19:30:00,4.532,2.289,0.024,-0.930,,,
2160,24/09/03 20:00:00,4.792,2.289,0.024,-0.930,,,
2161,24/09/03 20:30:00,5.179,2.262,0.024,-0.930,,,
2162,24/09/03 21:00:00,5.462,2.262,0.051,-0.930,,,
2163,24/09/03 21:30:00,5.514,2.262,0.051,-0.930,,,
2164,24/09/03 22:00:00,5.693,2.262,0.024,-0.930,,,
2165,24/09/03 22:30:00,5.719,2.262,0.024,-0.930,,,
2166,24/09/03 23:00:00,5.770,2.262,0.024,-0.930,,,
2167,24/09/03 23:30:00,5.770,2.262,0.024,-0.930,,,
2168,24/09/04 00:00:00,5.847,2.262,0.051,-0.930,,,
2169,24/09/04 00:30:00,5.745,2.262,0.051,-0.930,,,
2170,24/09/04 01:00:00,5.565,2.262,0.051,-0.930,,,
2171,24/09/04 01:30:00,5.514,2.262,0.051,-0.930,,,
2172,24/09/04 02:00:00,5.488,2.262,0.024,-0.930,,,
2173,24/09/04 02:30:00,5.385,2.289,0.051,-0.930,,,
2174,24/09/04 03:00:00,5.282,2.289,0.051,-0.930,,,
2175,24/09/04 03:30:00,5.128,2.289,0.051,-0.930,,,
2176,24/09/04 04:00:00,4.973,2.289,0.051,-0.930,,,
2177,24/09/04 04:30:00,4.869,2.316,0.051,-0.930,,,
2178,24/09/04 05:00:00,4.766,2.316,0.024,-0.930,,,
2179,24/09/04 05:30:00,4.662,2.316,0.024,-0.930,,,
2180,24/09/04 06:00:00,4.662,2.343,0.024,-0.930,,,
2181,24/09/04 06:30:00,4.584,2.343,0.024,-0.930,,,
2182,24/09/04 07:00:00,4.350,2.343,0.051,-0.930,,,
2183,24/09/04 07:30:00,4.089,2.370,0.051,-0.902,,,
2184,24/09/04 08:00:00,3.906,2.370,0.051,-0.930,,,
2185,24/09/04 08:30:00,3.906,2.370,0.051,-0.930,,,
2186,24/09/04 09:00:00,4.194,2.370,0.024,-0.930,,,
2187,24/09/04 09:30:00,4.376,2.370,0.024,-0.930,,,
2188,24/09/04 10:00:00,4.506,2.370,0.051,-0.930,,,
2189,24/09/04 10:30:00,4.506,2.396,0.024,-0.930,,,
2190,24/09/04 11:00:00,4.428,2.396,0.051,-0.930,,,
2191,24/09/04 11:30:00,4.402,2.396,0.051,-0.930,,,
2192,24/09/04 12:00:00,4.480,2.396,0.051,-0.930,,,
2193,24/09/04 12:30:00,4.610,2.396,0.051,-0.930,,,
2194,24/09/04 13:00:00,4.584,2.396,0.051,-0.930,,,
2195,24/09/04 13:30:00,4.532,2.396,0.024,-0.930,,,
2196,24/09/04 14:00:00,4.610,2.396,0.024,-0.930,,,
2197,24/09/04 14:30:00,4.558,2.423,0.024,-0.930,,,
2198,24/09/04 15:00:00,4.610,2.396,0.051,-0.930,,,
2199,24/09/04 15:30:00,4.688,2.423,0.051,-0.930,,,
2200,24/09/04 16:00:00,4.818,2.396,0.051,-0.930,,,
2201,24/09/04 16:30:00,4.973,2.423,0.051,-0.930,,,
2202,24/09/04 17:00:00,4.973,2.423,0.024,-0.930,,,
2203,24/09/04 17:30:00,5.154,2.423,0.024,-0.930,,,
2204,24/09/04 18:00:00,5.411,2.423,0.024,-0.930,,,
2205,24/09/04 18:30:00,5.539,2.423,0.024,-0.930,,,
2206,24/09/04 19:00:00,5.719,2.423,0.024,-0.930,,,
2207,24/09/04 19:30:00,5.872,2.423,0.024,-0.930,,,
2208,24/09/04 20:00:00,6.051,2.423,0.051,-0.930,,,
2209,24/09/04 20:30:00,6.281,2.423,0.051,-0.930,,,
2210,24/09/04 21:00:00,6.484,2.423,0.051,-0.930,,,
2211,24/09/04 21:30:00,6.636,2.450,0.051,-0.930,,,
2212,24/09/04 22:00:00,6.737,2.450,0.024,-0.930,,,
2213,24/09/04 22:30:00,6.889,2.450,0.024,-0.930,,,
2214,24/09/04 23:00:00,7.066,2.450,0.051,-0.930,,,
2215,24/09/04 23:30:00,7.192,2.477,0.024,-0.930,,,
2216,24/09/05 00:00:00,7.268,2.477,0.051,-0.930,,,
2217,24/09/05 00:30:00,7.217,2.477,0.051,-0.930,,,
2218,24/09/05 01:00:00,7.142,2.503,0.051,-0.902,,,
2219,24/09/05 01:30:00,7.015,2.503,0.024,-0.930,,,
2220,24/09/05 02:00:00,6.839,2.530,0.024,-0.930,,,
2221,24/09/05 02:30:00,6.585,2.530,0.024,-0.930,,,
2222,24/09/05 03:00:00,6.357,2.557,0.024,-0.902,,,
2223,24/09/05 03:30:00,6.204,2.557,0.024,-0.930,,,
2224,24/09/05 04:00:00,6.077,2.584,0.024,-0.930,,,
2225,24/09/05 04:30:00,5.924,2.584,0.024,-0.902,,,
2226,24/09/05 05:00:00,5.719,2.610,0.024,-0.902,,,
2227,24/09/05 05:30:00,5.539,2.637,0.051,-0.902,,,
2228,24/09/05 06:00:00,5.411,2.637,0.051,-0.902,,,
2229,24/09/05 06:30:00,5.282,2.637,0.051,-0.902,,,
2230,24/09/05 07:00:00,5.205,2.664,0.051,-0.902,,,
2231,24/09/05 07:30:00,5.179,2.690,0.051,-0.930,,,
2232,24/09/05 08:00:00,5.128,2.690,0.051,-0.902,,,
2233,24/09/05 08:30:00,5.024,2.690,0.051,-0.902,,,
2234,24/09/05 09:00:00,4.869,2.690,0.051,-0.930,,,
2235,24/09/05 09:30:00,4.792,2.717,0.051,-0.902,,,
2236,24/09/05 10:00:00,4.792,2.717,0.051,-0.930,,,
2237,24/09/05 10:30:00,4.818,2.744,0.051,-0.902,,,
2238,24/09/05 11:00:00,4.792,2.744,0.051,-0.902,,,
2239,24/09/05 11:30:00,4.688,2.744,0.051,-0.930,,,
2240,24/09/05 12:00:00,4.636,2.744,0.051,-0.902,,,
2241,24/09/05 12:30:00,4.584,2.744,0.051,-0.902,,,
2242,24/09/05 13:00:00,4.532,2.770,0.051,-0.902,,,
2243,24/09/05 13:30:00,4.532,2.770,0.051,-0.902,,,
2244,24/09/05 14:00:00,4.610,2.770,0.051,-0.902,,,
2245,24/09/05 14:30:00,4.688,2.770,0.051,-0.902,,,
2246,24/09/05 15:00:00,4.740,2.770,0.079,-0.902,,,
2247,24/09/05 15:30:00,4.818,2.770,0.051,-0.902,,,
2248,24/09/05 16:00:00,4.895,2.770,0.051,-0.902,,,
2249,24/09/05 16:30:00,5.050,2.770,0.051,-0.902,,,
2250,24/09/05 17:00:00,5.334,2.770,0.051,-0.902,,,
2251,24/09/05 17:30:00,5.565,2.770,0.079,-0.902,,,
2252,24/09/05 18:00:00,5.770,2.770,0.079,-0.902,,,
2253,24/09/05 18:30:00,6.077,2.770,0.079,-0.902,,,
2254,24/09/05 19:00:00,6.535,2.770,0.051,-0.902,,,
2255,24/09/05 19:30:00,6.535,2.770,0.051,-0.902,,,
2256,24/09/05 20:00:00,6.535,2.770,0.051,-0.902,,,
2257,24/09/05 20:30:00,6.661,2.770,0.051,-0.902,,,
2258,24/09/05 21:00:00,6.839,2.770,0.051,-0.902,,,
2259,24/09/05 21:30:00,7.041,2.797,0.079,-0.902,,,
2260,24/09/05 22:00:00,7.217,2.797,0.079,-0.902,,,
2261,24/09/05 22:30:00,7.343,2.797,0.051,-0.902,,,
2262,24/09/05 23:00:00,7.419,2.797,0.079,-0.902,,,
2263,24/09/05 23:30:00,7.368,2.797,0.051,-0.902,,,
2264,24/09/06 00:00:00,7.368,2.823,0.051,-0.902,,,
2265,24/09/06 00:30:00,7.343,2.823,0.051,-0.902,,,
2266,24/09/06 01:00:00,7.268,2.823,0.051,-0.902,,,
2267,24/09/06 01:30:00,7.217,2.850,0.051,-0.902,,,
2268,24/09/06 02:00:00,7.091,2.850,0.051,-0.902,,,
2269,24/09/06 02:30:00,6.965,2.877,0.051,-0.902,,,
2270,24/09/06 03:00:00,6.813,2.877,0.051,-0.902,,,
2271,24/09/06 03:30:00,6.661,2.877,0.079,-0.902,,,
2272,24/09/06 04:00:00,6.560,2.903,0.079,-0.902,,,
2273,24/09/06 04:30:00,6.661,2.930,0.079,-0.902,,,
2274,24/09/06 05:00:00,6.560,2.930,0.079,-0.902,,,
2275,24/09/06 05:30:00,6.433,2.930,0.079,-0.902,,,
2276,24/09/06 06:00:00,6.281,2.956,0.079,-0.902,,,
2277,24/09/06 06:30:00,6.179,2.956,0.079,-0.902,,,
2278,24/09/06 07:00:00,6.102,2.983,0.135,-0.902,,,
2279,24/09/06 07:30:00,5.949,2.983,0.079,-0.902,,,
2280,24/09/06 08:00:00,5.872,3.009,0.079,-0.902,,,
2281,24/09/06 08:30:00,5.872,3.009,0.079,-0.902,,,
2282,24/09/06 09:00:00,5.796,3.009,0.079,-0.902,,,
2283,24/09/06 09:30:00,5.668,3.036,0.079,-0.902,,,
2284,24/09/06 10:00:00,5.565,3.036,0.079,-0.902,,,
2285,24/09/06 10:30:00,5.514,3.063,0.079,-0.902,,,
2286,24/09/06 11:00:00,5.437,3.063,0.079,-0.902,,,
2287,24/09/06 11:30:00,5.360,3.063,0.079,-0.902,,,
2288,24/09/06 12:00:00,5.334,3.063,0.079,-0.902,,,
2289,24/09/06 12:30:00,5.308,3.063,0.079,-0.902,,,
2290,24/09/06 13:00:00,5.308,3.063,0.079,-0.902,,,
2291,24/09/06 13:30:00,5.385,3.089,0.107,-0.902,,,
2292,24/09/06 14:00:00,5.411,3.089,0.079,-0.902,,,
2293,24/09/06 14:30:00,5.462,3.089,0.079,-0.902,,,
2294,24/09/06 15:00:00,5.514,3.089,0.079,-0.902,,,
2295,24/09/06 15:30:00,5.539,3.089,0.107,-0.902,,,
2296,24/09/06 16:00:00,5.565,3.089,0.079,-0.902,,,
2297,24/09/06 16:30:00,5.668,3.089,0.107,-0.902,,,
2298,24/09/06 17:00:00,5.796,3.116,0.107,-0.902,,,
2299,24/09/06 17:30:00,5.872,3.116,0.107,-0.902,,,
2300,24/09/06 18:00:00,5.975,3.116,0.107,-0.902,,,
2301,24/09/06 18:30:00,6.128,3.116,0.107,-0.902,,,
2302,24/09/06 19:00:00,6.255,3.116,0.079,-0.902,,,
2303,24/09/06 19:30:00,6.636,3.116,0.079,-0.902,,,
2304,24/09/06 20:00:00,6.737,3.116,0.107,-0.902,,,
2305,24/09/06 20:30:00,7.015,3.116,0.107,-0.902,,,
2306,24/09/06 21:00:00,7.268,3.116,0.107,-0.902,,,
2307,24/09/06 21:30:00,7.268,3.116,0.107,-0.902,,,
2308,24/09/06 22:00:00,7.343,3.116,0.107,-0.902,,,
2309,24/09/06 22:30:00,7.192,3.116,0.107,-0.902,,,
2310,24/09/06 23:00:00,7.242,3.116,0.107,-0.902,,,
2311,24/09/06 23:30:00,7.419,3.116,0.107,-0.902,,,
2312,24/09/07 00:00:00,7.293,3.142,0.107,-0.902,,,
2313,24/09/07 00:30:00,7.318,3.142,0.107,-0.902,,,
2314,24/09/07 01:00:00,7.091,3.142,0.107,-0.902,,,
2315,24/09/07 01:30:00,7.066,3.142,0.135,-0.902,,,
2316,24/09/07 02:00:00,7.041,3.168,0.107,-0.902,,,
2317,24/09/07 02:30:00,6.788,3.168,0.135,-0.902,,,
2318,24/09/07 03:00:00,6.611,3.168,0.107,-0.902,,,
2319,24/09/07 03:30:00,6.382,3.195,0.135,-0.902,,,
2320,24/09/07 04:00:00,6.179,3.195,0.107,-0.902,,,
2321,24/09/07 04:30:00,6.153,3.195,0.107,-0.902,,,
2322,24/09/07 05:00:00,6.026,3.195,0.107,-0.902,,,
2323,24/09/07 05:30:00,5.949,3.221,0.135,-0.902,,,
2324,24/09/07 06:00:00,5.872,3.221,0.135,-0.902,,,
2325,24/09/07 06:30:00,5.821,3.221,0.135,-0.902,,,
2326,24/09/07 07:00:00,5.693,3.221,0.135,-0.902,,,
2327,24/09/07 07:30:00,5.591,3.248,0.135,-0.902,,,
2328,24/09/07 08:00:00,5.437,3.248,0.135,-0.902,,,
2329,24/09/07 08:30:00,5.334,3.248,0.135,-0.902,,,
2330,24/09/07 09:00:00,5.282,3.248,0.135,-0.873,,,
2331,24/09/07 09:30:00,5.282,3.248,0.135,-0.902,,,
2332,24/09/07 10:00:00,5.231,3.274,0.135,-0.902,,,
2333,24/09/07 10:30:00,5.154,3.248,0.107,-0.902,,,
2334,24/09/07 11:00:00,5.050,3.274,0.107,-0.902,,,
2335,24/09/07 11:30:00,4.999,3.274,0.107,-0.902,,,
2336,24/09/07 12:00:00,4.921,3.248,0.107,-0.902,,,
2337,24/09/07 12:30:00,4.558,3.274,0.135,-0.902,,,
2338,24/09/07 13:00:00,4.350,3.248,0.135,-0.902,,,
2339,24/09/07 13:30:00,4.454,3.274,0.135,-0.902,,,
2340,24/09/07 14:00:00,4.610,3.248,0.135,-0.873,,,
2341,24/09/07 14:30:00,4.688,3.248,0.135,-0.902,,,
2342,24/09/07 15:00:00,4.740,3.248,0.135,-0.902,,,
2343,24/09/07 15:30:00,4.792,3.248,0.135,-0.902,,,
2344,24/09/07 16:00:00,4.921,3.248,0.135,-0.902,,,
2345,24/09/07 16:30:00,5.050,3.248,0.107,-0.902,,,
2346,24/09/07 17:00:00,5.205,3.248,0.135,-0.902,,,
2347,24/09/07 17:30:00,5.437,3.221,0.135,-0.902,,,
2348,24/09/07 18:00:00,5.898,3.221,0.135,-0.902,,,
2349,24/09/07 18:30:00,6.077,3.221,0.135,-0.902,,,
2350,24/09/07 19:00:00,6.179,3.195,0.135,-0.902,,,
2351,24/09/07 19:30:00,6.509,3.195,0.135,-0.902,,,
2352,24/09/07 20:00:00,6.712,3.195,0.107,-0.902,,,
2353,24/09/07 20:30:00,6.813,3.195,0.107,-0.902,,,
2354,24/09/07 21:00:00,6.940,3.195,0.135,-0.902,,,
2355,24/09/07 21:30:00,7.217,3.195,0.135,-0.902,,,
2356,24/09/07 22:00:00,7.419,3.168,0.163,-0.902,,,
2357,24/09/07 22:30:00,7.494,3.168,0.135,-0.902,,,
2358,24/09/07 23:00:00,7.393,3.195,0.163,-0.902,,,
2359,24/09/07 23:30:00,7.419,3.168,0.135,-0.902,,,
2360,24/09/08 00:00:00,7.368,3.168,0.135,-0.873,,,
2361,24/09/08 00:30:00,7.318,3.168,0.163,-0.902,,,
2362,24/09/08 01:00:00,7.217,3.195,0.190,-0.902,,,
2363,24/09/08 01:30:00,7.091,3.195,0.190,-0.902,,,
2364,24/09/08 02:00:00,6.914,3.195,0.163,-0.902,,,
2365,24/09/08 02:30:00,6.839,3.221,0.163,-0.873,,,
2366,24/09/08 03:00:00,6.712,3.221,0.163,-0.873,,,
2367,24/09/08 03:30:00,6.560,3.221,0.163,-0.873,,,
2368,24/09/08 04:00:00,6.458,3.248,0.163,-0.902,,,
2369,24/09/08 04:30:00,6.357,3.248,0.163,-0.873,,,
2370,24/09/08 05:00:00,6.306,3.274,0.190,-0.873,,,
2371,24/09/08 05:30:00,6.357,3.380,0.190,-0.873,,,
2372,24/09/08 06:00:00,6.382,3.485,0.246,-0.902,,,
2373,24/09/08 06:30:00,6.382,3.564,0.163,-0.902,,,
2374,24/09/08 07:00:00,6.306,3.591,0.135,-0.873,,,
2375,24/09/08 07:30:00,6.204,3.485,0.107,-0.873,,,
2376,24/09/08 08:00:00,6.128,3.406,0.107,-0.873,,,
2377,24/09/08 08:30:00,6.102,3.380,0.079,-0.873,,,
2378,24/09/08 09:00:00,6.077,3.354,0.079,-0.873,,,
2379,24/09/08 09:30:00,6.026,3.380,0.107,-0.873,,,
2380,24/09/08 10:00:00,5.898,3.380,0.107,-0.873,,,
2381,24/09/08 10:30:00,5.796,3.380,0.107,-0.873,,,
2382,24/09/08 11:00:00,5.693,3.354,0.107,-0.873,,,
2383,24/09/08 11:30:00,5.616,3.327,0.079,-0.902,,,
2384,24/09/08 12:00:00,5.565,3.327,0.135,-0.873,,,
2385,24/09/08 12:30:00,5.514,3.327,0.107,-0.873,,,
2386,24/09/08 13:00:00,5.462,3.327,0.135,-0.873,,,
2387,24/09/08 13:30:00,5.411,3.327,0.163,-0.873,,,
2388,24/09/08 14:00:00,5.360,3.327,0.163,-0.873,,,
2389,24/09/08 14:30:00,5.308,3.327,0.163,-0.873,,,
2390,24/09/08 15:00:00,5.257,3.327,0.163,-0.873,,,
2391,24/09/08 15:30:00,5.205,3.327,0.135,-0.873,,,
2392,24/09/08 16:00:00,5.179,3.327,0.135,-0.873,,,
2393,24/09/08 16:30:00,5.205,3.327,0.135,-0.873,,,
2394,24/09/08 17:00:00,5.308,3.327,0.135,-0.873,,,
2395,24/09/08 17:30:00,5.411,3.301,0.135,-0.873,,,
2396,24/09/08 18:00:00,5.565,3.301,0.135,-0.873,,,
2397,24/09/08 18:30:00,5.693,3.301,0.135,-0.873,,,
2398,24/09/08 19:00:00,5.796,3.301,0.135,-0.873,,,
2399,24/09/08 19:30:00,5.975,3.301,0.135,-0.873,,,
2400,24/09/08 20:00:00,6.102,3.301,0.135,-0.873,,,
2401,24/09/08 20:30:00,6.230,3.274,0.135,-0.873,,,
2402,24/09/08 21:00:00,6.433,3.301,0.135,-0.873,,,
2403,24/09/08 21:30:00,6.585,3.274,0.135,-0.873,,,
2404,24/09/08 22:00:00,6.712,3.274,0.135,-0.873,,,
2405,24/09/08 22:30:00,6.940,3.274,0.135,-0.873,,,
2406,24/09/08 23:00:00,7.091,3.274,0.135,-0.873,,,
2407,24/09/08 23:30:00,7.268,3.274,0.135,-0.873,,,
2408,24/09/09 00:00:00,7.268,3.274,0.135,-0.873,,,
2409,24/09/09 00:30:00,7.293,3.274,0.135,-0.873,,,
2410,24/09/09 01:00:00,7.268,3.274,0.135,-0.902,,,
2411,24/09/09 01:30:00,7.343,3.274,0.135,-0.873,,,
2412,24/09/09 02:00:00,7.116,3.274,0.135,-0.873,,,
2413,24/09/09 02:30:00,6.965,3.301,0.135,-0.873,,,
2414,24/09/09 03:00:00,6.737,3.301,0.135,-0.873,,,
2415,24/09/09 03:30:00,6.433,3.301,0.135,-0.873,,,
2416,24/09/09 04:00:00,6.077,3.327,0.163,-0.873,,,
2417,24/09/09 04:30:00,5.796,3.327,0.163,-0.873,,,
2418,24/09/09 05:00:00,5.796,3.327,0.163,-0.873,,,
2419,24/09/09 05:30:00,5.796,3.327,0.163,-0.873,,,
2420,24/09/09 06:00:00,5.770,3.327,0.190,-0.873,,,
2421,24/09/09 06:30:00,5.770,3.354,0.163,-0.873,,,
2422,24/09/09 07:00:00,5.745,3.354,0.163,-0.873,,,
2423,24/09/09 07:30:00,5.719,3.354,0.190,-0.873,,,
2424,24/09/09 08:00:00,5.693,3.354,0.190,-0.873,,,
2425,24/09/09 08:30:00,5.616,3.354,0.190,-0.873,,,
2426,24/09/09 09:00:00,5.514,3.380,0.190,-0.873,,,
2427,24/09/09 09:30:00,5.385,3.380,0.190,-0.873,,,
2428,24/09/09 10:00:00,5.385,3.380,0.190,-0.873,,,
2429,24/09/09 10:30:00,5.437,3.380,0.190,-0.873,,,
2430,24/09/09 11:00:00,5.437,3.380,0.190,-0.873,,,
2431,24/09/09 11:30:00,5.411,3.380,0.190,-0.873,,,
2432,24/09/09 12:00:00,5.385,3.380,0.190,-0.873,,,
2433,24/09/09 12:30:00,5.360,3.380,0.190,-0.873,,,
2434,24/09/09 13:00:00,5.334,3.380,0.190,-0.873,,,
2435,24/09/09 13:30:00,5.308,3.380,0.190,-0.873,,,
2436,24/09/09 14:00:00,5.308,3.380,0.190,-0.873,,,
2437,24/09/09 14:30:00,5.308,3.380,0.190,-0.873,,,
2438,24/09/09 15:00:00,5.308,3.380,0.190,-0.873,,,
2439,24/09/09 15:30:00,5.334,3.380,0.190,-0.873,,,
2440,24/09/09 16:00:00,5.411,3.380,0.190,-0.873,,,
2441,24/09/09 16:30:00,5.488,3.354,0.190,-0.873,,,
2442,24/09/09 17:00:00,5.591,3.380,0.190,-0.873,,,
2443,24/09/09 17:30:00,5.693,3.380,0.190,-0.873,,,
2444,24/09/09 18:00:00,5.796,3.354,0.218,-0.873,,,
2445,24/09/09 18:30:00,5.872,3.354,0.163,-0.873,,,
2446,24/09/09 19:00:00,5.949,3.354,0.190,-0.873,,,
2447,24/09/09 19:30:00,6.026,3.354,0.190,-0.873,,,
2448,24/09/09 20:00:00,6.128,3.354,0.190,-0.873,,,
2449,24/09/09 20:30:00,6.255,3.354,0.218,-0.873,,,
2450,24/09/09 21:00:00,6.408,3.354,0.190,-0.873,,,
2451,24/09/09 21:30:00,6.636,3.327,0.218,-0.873,,,
2452,24/09/09 22:00:00,6.712,3.354,0.190,-0.873,,,
2453,24/09/09 22:30:00,6.940,3.327,0.190,-0.873,,,
2454,24/09/09 23:00:00,7.066,3.327,0.190,-0.873,,,
2455,24/09/09 23:30:00,7.041,3.354,0.190,-0.873,,,
2456,24/09/10 00:00:00,6.990,3.327,0.218,-0.873,,,
2457,24/09/10 00:30:00,6.839,3.327,0.190,-0.873,,,
2458,24/09/10 01:00:00,6.940,3.327,0.190,-0.873,,,
2459,24/09/10 01:30:00,6.839,3.327,0.190,-0.873,,,
2460,24/09/10 02:00:00,6.535,3.354,0.190,-0.873,,,
2461,24/09/10 02:30:00,6.408,3.354,0.218,-0.873,,,
2462,24/09/10 03:00:00,6.153,3.354,0.218,-0.873,,,
2463,24/09/10 03:30:00,5.949,3.354,0.218,-0.873,,,
2464,24/09/10 04:00:00,5.796,3.354,0.218,-0.873,,,
2465,24/09/10 04:30:00,5.642,3.380,0.218,-0.873,,,
2466,24/09/10 05:00:00,5.565,3.380,0.190,-0.873,,,
2467,24/09/10 05:30:00,5.514,3.380,0.190,-0.873,,,
2468,24/09/10 06:00:00,5.437,3.380,0.218,-0.873,,,
2469,24/09/10 06:30:00,5.385,3.380,0.218,-0.873,,,
2470,24/09/10 07:00:00,5.334,3.380,0.246,-0.873,,,
2471,24/09/10 07:30:00,5.282,3.380,0.246,-0.873,,,
2472,24/09/10 08:00:00,5.205,3.380,0.246,-0.873,,,
2473,24/09/10 08:30:00,5.154,3.380,0.218,-0.873,,,
2474,24/09/10 09:00:00,5.128,3.380,0.246,-0.873,,,
2475,24/09/10 09:30:00,5.076,3.380,0.190,-0.873,,,
2476,24/09/10 10:00:00,5.024,3.380,0.190,-0.873,,,
2477,24/09/10 10:30:00,4.999,3.380,0.190,-0.873,,,
2478,24/09/10 11:00:00,4.947,3.380,0.218,-0.873,,,
2479,24/09/10 11:30:00,4.869,3.380,0.246,-0.873,,,
2480,24/09/10 12:00:00,4.818,3.380,0.246,-0.873,,,
2481,24/09/10 12:30:00,4.740,3.380,0.246,-0.873,,,
2482,24/09/10 13:00:00,4.714,3.380,0.218,-0.873,,,
2483,24/09/10 13:30:00,4.688,3.354,0.218,-0.873,,,
2484,24/09/10 14:00:00,4.636,3.354,0.190,-0.873,,,
2485,24/09/10 14:30:00,4.636,3.354,0.218,-0.873,,,
2486,24/09/10 15:00:00,4.610,3.354,0.218,-0.873,,,
2487,24/09/10 15:30:00,4.610,3.354,0.246,-0.873,,,
2488,24/09/10 16:00:00,4.636,3.354,0.246,-0.873,,,
2489,24/09/10 16:30:00,4.688,3.354,0.246,-0.873,,,
2490,24/09/10 17:00:00,4.740,3.327,0.246,-0.845,,,
2491,24/09/10 17:30:00,4.895,3.327,0.218,-0.873,,,
2492,24/09/10 18:00:00,5.282,3.301,0.218,-0.873,,,
2493,24/09/10 18:30:00,5.411,3.301,0.218,-0.873,,,
2494,24/09/10 19:00:00,5.616,3.301,0.190,-0.873,,,
2495,24/09/10 19:30:00,5.796,3.301,0.218,-0.873,,,
2496,24/09/10 20:00:00,5.949,3.301,0.246,-0.873,,,
2497,24/09/10 20:30:00,6.153,3.274,0.246,-0.873,,,
2498,24/09/10 21:00:00,6.281,3.274,0.246,-0.873,,,
2499,24/09/10 21:30:00,6.433,3.274,0.246,-0.873,,,
2500,24/09/10 22:00:00,6.560,3.274,0.246,-0.873,,,
2501,24/09/10 22:30:00,6.687,3.248,0.246,-0.873,,,
2502,24/09/10 23:00:00,6.712,3.248,0.218,-0.873,,,
2503,24/09/10 23:30:00,6.737,3.248,0.190,-0.873,,,
2504,24/09/11 00:00:00,6.813,3.248,0.190,-0.873,,,
2505,24/09/11 00:30:00,6.560,3.248,0.218,-0.873,,,
2506,24/09/11 01:00:00,6.255,3.248,0.218,-0.873,,,
2507,24/09/11 01:30:00,6.255,3.248,0.246,-0.873,,,
2508,24/09/11 02:00:00,6.179,3.248,0.246,-0.845,,,
2509,24/09/11 02:30:00,5.949,3.248,0.246,-0.873,,,
2510,24/09/11 03:00:00,5.924,3.248,0.246,-0.873,,,
2511,24/09/11 03:30:00,5.847,3.274,0.190,-0.873,,,
2512,24/09/11 04:00:00,5.770,3.274,0.190,-0.845,,,
2513,24/09/11 04:30:00,5.668,3.274,0.218,-0.873,,,
2514,24/09/11 05:00:00,5.616,3.274,0.246,-0.873,,,
2515,24/09/11 05:30:00,5.539,3.274,0.246,-0.873,,,
2516,24/09/11 06:00:00,5.488,3.274,0.246,-0.873,,,
2517,24/09/11 06:30:00,5.462,3.274,0.246,-0.873,,,
2518,24/09/11 07:00:00,5.411,3.274,0.246,-0.873,,,
2519,24/09/11 07:30:00,5.360,3.274,0.246,-0.873,,,
2520,24/09/11 08:00:00,5.282,3.274,0.190,-0.873,,,
2521,24/09/11 08:30:00,5.231,3.301,0.218,-0.873,,,
2522,24/09/11 09:00:00,5.179,3.274,0.218,-0.873,,,
2523,24/09/11 09:30:00,5.102,3.274,0.246,-0.845,,,
2524,24/09/11 10:00:00,5.050,3.274,0.273,-0.845,,,
2525,24/09/11 10:30:00,5.024,3.274,0.246,-0.845,,,
2526,24/09/11 11:00:00,4.973,3.274,0.273,-0.845,,,
2527,24/09/11 11:30:00,4.921,3.274,0.246,-0.873,,,
2528,24/09/11 12:00:00,4.895,3.274,0.246,-0.845,,,
2529,24/09/11 12:30:00,4.844,3.274,0.273,-0.873,,,
2530,24/09/11 13:00:00,4.792,3.274,0.246,-0.845,,,
2531,24/09/11 13:30:00,4.740,3.274,0.246,-0.873,,,
2532,24/09/11 14:00:00,4.688,3.274,0.246,-0.873,,,
2533,24/09/11 14:30:00,4.662,3.248,0.218,-0.873,,,
2534,24/09/11 15:00:00,4.688,3.274,0.218,-0.845,,,
2535,24/09/11 15:30:00,4.714,3.248,0.218,-0.873,,,
2536,24/09/11 16:00:00,4.792,3.248,0.246,-0.873,,,
2537,24/09/11 16:30:00,4.869,3.248,0.246,-0.845,,,
2538,24/09/11 17:00:00,4.921,3.248,0.273,-0.845,,,
2539,24/09/11 17:30:00,5.050,3.248,0.246,-0.873,,,
2540,24/09/11 18:00:00,5.179,3.221,0.246,-0.845,,,
2541,24/09/11 18:30:00,5.334,3.221,0.246,-0.845,,,
2542,24/09/11 19:00:00,5.488,3.221,0.246,-0.845,,,
2543,24/09/11 19:30:00,5.616,3.221,0.246,-0.845,,,
2544,24/09/11 20:00:00,5.770,3.221,0.218,-0.845,,,
