"TOA5","BBS","CR1000","9816","CR1000.Std.30.01","CPU:BBS_Flux_Tower_10hz_wRad.cr1","55450","FLUX"
"TIMESTAMP","RECORD","Ux","Uy","Uz","Ts","sonic_diag","CO2","H2O","press","irga_diag"
"TS","RN","m/s","m/s","m/s","C","arb","mg/m3","mg/m3","kPa","arb"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-08-01 15:00:00.2",9455403,1.016,1.2125,0.03475,26.94525,0,723.3319,11.14806,102.1824,249
"2023-08-01 15:00:00.3",9455404,1.083,0.83575,0.37975,27.49509,1,723.9941,11.06973,102.1197,249
"2023-08-01 15:00:00.4",9455405,0.8735,1.0155,0.16575,27.2305,2,721.9471,11.31256,102.1197,249
"2023-08-01 15:00:00.5",9455406,0.80325,1.37725,0.09625001,27.17688,3,721.6195,11.36601,102.1091,249
"2023-08-01 15:00:00.6",9455407,0.80075,1.31025,0.3165,27.25467,4,721.8223,11.34038,102.1457,249
"2023-08-01 15:00:00.7",9455408,1.04075,1.225,0.1205,27.31519,5,722.7209,11.22968,102.1091,249
"2023-08-01 15:00:00.8",9455409,0.8150001,1.102,0.4575,27.43109,6,721.0237,11.44117,102.1091,249
"2023-08-01 15:00:00.9",9455410,0.788,1.2775,0.42925,27.1734,7,723.3053,11.17855,102.1091,249
"2023-08-01 15:00:01",9455411,0.6637501,1.35425,0.323,26.68259,8,724.6512,11.00952,102.1978,249
"2023-08-01 15:00:01.1",9455412,0.646,1.48275,0.231,26.76035,9,724.3226,11.03157,102.1197,249
"2023-08-01 15:00:01.2",9455413,0.6735001,1.593,0.21375,26.87268,10,723.7662,11.0921,102.1197,249
"2023-08-01 15:00:01.3",9455414,0.582,1.37725,0.15225,26.89682,11,723.2976,11.15211,102.1457,249
"2023-08-01 15:00:01.4",9455415,0.55175,1.01575,0.18825,26.93143,12,722.5812,11.22969,102.1351,249
"2023-08-01 15:00:01.5",9455416,0.77975,0.79725,0.497,27.18723,13,722.5229,11.22474,102.1563,249
"2023-08-01 15:00:01.6",9455417,0.75775,0.6675,0.54925,27.21146,14,722.1906,11.22653,102.1563,249
"2023-08-01 15:00:01.7",9455418,0.8015,0.624,0.5735,27.20972,15,722.1512,11.20339,102.1197,249
"2023-08-01 15:00:01.8",9455419,0.7415,0.6702501,0.5725001,27.23218,16,722.2975,11.20313,102.1197,249
"2023-08-01 15:00:01.9",9455420,0.798,0.66925,0.59025,27.16995,17,721.6094,11.27056,102.1197,249
"2023-08-01 15:00:02",9455421,0.85675,0.81875,0.45525,27.21661,18,722.7536,11.18223,102.1563,249
"2023-08-01 15:00:02.1",9455422,0.6595,1.1255,0.36675,27.11121,19,722.9575,11.17688,102.083,249
"2023-08-01 15:00:02.2",9455423,1.04975,1.168,0.44575,27.13538,20,722.7377,11.19427,102.083,249
"2023-08-01 15:00:02.3",9455424,1.03775,1.0765,0.4255,27.0939,21,722.9635,11.20445,102.1563,249
"2023-08-01 15:00:02.4",9455425,1.11,0.98,0.53325,27.10773,22,722.3787,11.28236,102.1563,249
"2023-08-01 15:00:02.5",9455426,1.12825,1.07025,0.3325,27.20279,23,722.66,11.27441,102.1563,249
"2023-08-01 15:00:02.6",9455427,1.0605,1.192,0.133,27.19247,24,722.5416,11.28064,102.1563,249
"2023-08-01 15:00:02.7",9455428,1.0505,1.1585,-0.059,27.1181,25,722.3145,11.32355,102.1563,249
"2023-08-01 15:00:02.8",9455429,0.95525,1.13825,-0.108,27.1734,26,722.1956,11.32899,102.1197,249
"2023-08-01 15:00:02.9",9455430,0.9545,1.16875,-0.1185,27.37399,27,720.9836,11.49216,102.1197,249
"2023-08-01 15:00:03",9455431,0.9635,1.14475,-0.1305,27.34634,28,720.6083,11.53908,102.1457,249
"2023-08-01 15:00:03.1",9455432,0.92625,1.27,-0.14125,27.45703,29,720.5242,11.54607,102.1457,249
"2023-08-01 15:00:03.2",9455433,1.0825,1.2805,-0.18525,27.51584,30,721.0783,11.46442,102.1197,249
"2023-08-01 15:00:03.3",9455434,1.147,1.251,-0.16075,27.50024,31,720.9104,11.47032,102.2298,249
"2023-08-01 15:00:03.4",9455435,1.09225,1.21375,-0.2665,27.52798,32,721.0394,11.45849,102.083,249
"2023-08-01 15:00:03.5",9455436,0.98725,1.1565,-0.279,27.50201,33,720.6949,11.52243,102.1457,249
"2023-08-01 15:00:03.6",9455437,0.8825001,1.192,-0.31925,27.53314,34,720.2677,11.56848,102.1091,249
"2023-08-01 15:00:03.7",9455438,0.789,1.2275,-0.35825,27.6283,35,722.3541,11.29554,102.1197,249
"2023-08-01 15:00:03.8",9455439,0.77,1.358,-0.3145,27.32037,36,722.4034,11.28384,102.1303,249
"2023-08-01 15:00:03.9",9455440,0.771,1.23,-0.14175,27.32559,37,721.4807,11.38656,102.1457,249
"2023-08-01 15:00:04",9455441,0.7992501,1.13175,0.1245,27.38614,38,721.4272,11.4002,102.1197,249
"2023-08-01 15:00:04.1",9455442,0.84175,1.1195,0.16725,27.38782,39,721.9315,11.3368,102.1091,249
"2023-08-01 15:00:04.2",9455443,1.12625,0.9605001,-0.07425001,27.66461,40,721.768,11.34396,102.1457,249
"2023-08-01 15:00:04.3",9455444,1.38225,0.694,-0.12225,27.68542,41,721.4368,11.38724,102.1197,249
"2023-08-01 15:00:04.4",9455445,1.271,0.629,-0.06425,27.59369,42,719.5453,11.5482,102.1351,249
"2023-08-01 15:00:04.5",9455446,1.297,0.75775,0.012,27.57465,43,720.4728,11.48203,102.1197,249
"2023-08-01 15:00:04.6",9455447,1.29525,0.812,0.04475,27.48819,44,721.1103,11.42821,102.1563,249
"2023-08-01 15:00:04.7",9455448,1.1205,1.04625,-0.02175,27.4017,45,721.4724,11.38743,102.1563,249
"2023-08-01 15:00:04.8",9455449,1.2035,1.17225,0.0385,27.3913,46,721.8748,11.31653,102.1197,249
"2023-08-01 15:00:04.9",9455450,1.01975,1.2365,0.18975,27.36017,47,722.1591,11.29113,102.0619,249
"2023-08-01 15:00:05",9455451,0.99625,1.19025,0.1855,27.32559,48,722.2819,11.29619,102.1091,249
"2023-08-01 15:00:05.1",9455452,0.91825,1.0905,0.16825,27.37921,49,722.879,11.23677,102.1351,249
"2023-08-01 15:00:05.2",9455453,1.02275,0.869,0.022,27.53659,50,723.3842,11.16251,102.1197,249
"2023-08-01 15:00:05.3",9455454,0.9995,0.649,0.07625,27.61447,51,724.0928,11.07664,102.1091,249
"2023-08-01 15:00:05.4",9455455,1.035,0.74825,0.12275,27.60928,52,722.2136,11.27811,102.1091,249
"2023-08-01 15:00:05.5",9455456,0.78425,0.8315001,0.07075001,27.51065,53,724.0637,11.03343,102.1091,249
"2023-08-01 15:00:05.6",9455457,0.7375,0.9915,0.00225,27.26505,54,724.3148,11.02826,102.1091,249
"2023-08-01 15:00:05.7",9455458,0.973,0.76125,0.026,27.41727,55,723.9977,11.08581,102.1091,249
"2023-08-01 15:00:05.8",9455459,0.9405,0.78675,0.03875,27.45184,56,722.4426,11.25946,102.1091,249
"2023-08-01 15:00:05.9",9455460,1.18475,0.7335001,0.0295,27.38782,57,721.6411,11.33385,102.1197,249
"2023-08-01 15:00:06",9455461,1.2225,0.7360001,0.305,27.37231,58,721.5226,11.34543,102.1197,249
"2023-08-01 15:00:06.1",9455462,1.21275,0.69925,0.15175,27.4259,59,721.5236,11.35601,102.1197,249
"2023-08-01 15:00:06.2",9455463,1.06825,0.46325,0.13725,27.4397,60,721.4357,11.37176,102.1197,249
"2023-08-01 15:00:06.3",9455464,0.9815,0.79975,-0.02525,27.46918,61,721.5385,11.35324,102.1091,249
"2023-08-01 15:00:06.4",9455465,0.9647501,1.0845,-0.15075,27.46741,62,721.1965,11.38457,102.0936,249
"2023-08-01 15:00:06.5",9455466,1.1145,0.9177501,-0.22275,27.48126,63,721.1592,11.3893,102.1197,249
"2023-08-01 15:00:06.6",9455467,0.836,1.23,-0.07325,27.49167,0,721.1399,11.38409,102.1718,249
"2023-08-01 15:00:06.7",9455468,0.6735001,1.31775,-0.072,27.45358,1,721.0364,11.38148,102.1563,249
"2023-08-01 15:00:06.8",9455469,0.81375,1.58225,0.246,27.35327,2,721.5922,11.31747,102.1197,249
"2023-08-01 15:00:06.9",9455470,0.8132501,1.8265,0.309,27.38959,3,721.5089,11.32668,102.1457,249
"2023-08-01 15:00:07",9455471,0.6885,2.02475,0.3425,27.25989,4,722.0439,11.29288,102.1091,249
"2023-08-01 15:00:07.1",9455472,0.88025,1.6435,0.2825,27.49509,5,722.9492,11.17582,102.1197,249
"2023-08-01 15:00:07.2",9455473,1.136,1.18375,0.261,27.60062,6,723.3909,11.15085,102.1563,249
"2023-08-01 15:00:07.3",9455474,1.2,1.083,0.26925,27.6456,7,721.2845,11.38418,102.1457,249
"2023-08-01 15:00:07.4",9455475,1.111,1.18275,0.08000001,27.65598,8,720.5854,11.44879,102.1457,249
"2023-08-01 15:00:07.5",9455476,1.12375,1.05375,0.19675,27.54871,9,722.2444,11.278,102.1563,249
"2023-08-01 15:00:07.6",9455477,0.9625,1.25325,0.09225,27.5643,10,721.1454,11.36227,102.0985,249
"2023-08-01 15:00:07.7",9455478,0.8835,1.2565,0.17075,27.61795,11,720.9509,11.39765,102.1197,249
"2023-08-01 15:00:07.8",9455479,1.14925,0.7970001,0.0015,27.59546,12,720.6226,11.44492,102.1197,249
"2023-08-01 15:00:07.9",9455480,1.17425,0.8397501,0.10875,27.52625,13,723.7773,11.09238,102.1091,249
"2023-08-01 15:00:08",9455481,1.12425,0.9625,-0.05075,26.82251,14,721.8629,11.2961,102.1091,249
"2023-08-01 15:00:08.1",9455482,1.24675,1.015,0.177,27.28754,15,721.0118,11.40722,102.1091,249
"2023-08-01 15:00:08.2",9455483,1.06,1.0425,0.45,27.60406,16,720.8984,11.40995,102.1351,249
"2023-08-01 15:00:08.3",9455484,1.02025,1.0305,0.457,27.6958,17,720.4665,11.44018,102.1563,249
"2023-08-01 15:00:08.4",9455485,0.9677501,1.12525,0.299,27.57297,18,720.1639,11.45536,102.193,249
"2023-08-01 15:00:08.5",9455486,0.8055,1.072,0.34725,27.44495,19,721.7733,11.2764,102.193,249
"2023-08-01 15:00:08.6",9455487,0.8667501,0.9390001,0.30375,27.40338,20,724.1561,11.04653,102.193,249
"2023-08-01 15:00:08.7",9455488,0.7465,0.83675,0.3945,27.37921,21,723.7338,11.08424,102.1351,249
"2023-08-01 15:00:08.8",9455489,0.7237501,0.8997501,0.375,27.02646,22,723.7927,11.08858,102.083,249
"2023-08-01 15:00:08.9",9455490,0.76125,0.8215001,0.32875,26.90204,23,724.3646,11.07805,102.083,249
"2023-08-01 15:00:09",9455491,0.73125,0.8775001,0.285,26.82941,24,724.179,11.08522,102.1457,249
"2023-08-01 15:00:09.1",9455492,0.77925,0.7695,0.2455,26.92276,25,724.1412,11.08394,102.1091,249
"2023-08-01 15:00:09.2",9455493,0.86075,0.686,0.42375,27.36017,26,723.7708,11.09594,102.1457,249
"2023-08-01 15:00:09.3",9455494,0.7392501,0.5255,0.51375,27.60754,27,722.1553,11.24127,102.1563,249
"2023-08-01 15:00:09.4",9455495,0.6415001,0.51875,0.54575,27.62488,28,721.0136,11.33825,102.1457,249
"2023-08-01 15:00:09.5",9455496,0.6817501,0.505,0.4945,27.71136,29,720.8567,11.34564,102.1091,249
"2023-08-01 15:00:09.6",9455497,0.58525,0.54575,0.38225,27.73904,30,721.1006,11.32423,102.1091,249
"2023-08-01 15:00:09.7",9455498,0.6522501,0.5035,0.5355,27.75287,31,720.4005,11.40088,102.1091,249
"2023-08-01 15:00:09.8",9455499,0.608,0.51875,0.489,27.89481,32,719.6381,11.49585,102.1563,249
"2023-08-01 15:00:09.9",9455500,0.35375,0.5655,0.7402501,29.69955,33,716.9117,11.76485,102.1197,249
"2023-08-01 15:00:10",9455501,0.431,0.7335001,0.7795,29.26566,34,714.4007,12.03981,102.1197,249
"2023-08-01 15:00:10.1",9455502,0.4795,0.6155,0.4735,27.97272,35,710.6541,12.4057,102.1197,249
"2023-08-01 15:00:10.2",9455503,0.48475,0.7187501,0.41675,28.20126,36,714.9183,11.95876,102.1197,249
"2023-08-01 15:00:10.3",9455504,0.54225,0.62275,0.36175,28.40222,37,718.3845,11.62405,102.1351,249
"2023-08-01 15:00:10.4",9455505,0.6950001,0.631,0.272,28.32602,38,718.6194,11.5826,102.1563,249
"2023-08-01 15:00:10.5",9455506,1.06025,0.725,0.189,28.83032,39,719.9077,11.41442,102.1563,249
"2023-08-01 15:00:10.6",9455507,0.9645001,0.42975,0.753,29.82455,40,719.4611,11.40762,102.1197,249
"2023-08-01 15:00:10.7",9455508,0.7615001,0.702,0.9195001,30.55783,41,716.7105,11.72674,102.1197,249
"2023-08-01 15:00:10.8",9455509,0.7385001,0.91075,0.66175,29.73602,42,715.4857,11.87034,102.1197,249
"2023-08-01 15:00:10.9",9455510,0.6085,1.20775,0.545,28.08701,43,713.0962,12.16863,102.1197,249
"2023-08-01 15:00:11",9455511,0.69725,1.2015,0.45025,27.57642,44,714.9678,11.97035,102.1197,249
"2023-08-01 15:00:11.1",9455512,0.59225,1.16875,0.43775,28.03851,45,714.5665,12.03632,102.0936,249
"2023-08-01 15:00:11.2",9455513,0.5695,0.9217501,0.552,29.13727,46,715.7214,11.94565,102.1091,249
"2023-08-01 15:00:11.3",9455514,0.64375,0.83275,0.54525,28.84073,47,718.4057,11.62024,102.1091,249
"2023-08-01 15:00:11.4",9455515,0.6485,0.94775,0.38775,27.61795,48,716.6449,11.81045,102.1197,249
"2023-08-01 15:00:11.5",9455516,0.80725,0.9720001,0.26725,26.35443,49,719.9365,11.4231,102.1197,249
"2023-08-01 15:00:11.6",9455517,0.886,1.01275,0.15625,26.35101,50,726.0382,10.78261,102.1197,249
"2023-08-01 15:00:11.7",9455518,0.915,0.9670001,0.15725,26.31818,51,726.4686,10.74211,102.1824,249
"2023-08-01 15:00:11.8",9455519,0.896,1.021,0.16975,26.32166,52,726.3141,10.73865,102.1824,249
"2023-08-01 15:00:11.9",9455520,0.92825,1.078,0.061,26.33026,53,726.2667,10.73385,102.1197,249
"2023-08-01 15:00:12",9455521,1.00425,1.1015,-0.01625,26.32681,54,726.4348,10.74191,102.1091,249
"2023-08-01 15:00:12.1",9455522,1.082,1.11725,0.02425,26.31644,55,726.5338,10.73673,102.1091,249
"2023-08-01 15:00:12.2",9455523,1.1245,1.123,0.05425,26.32333,56,726.3248,10.7428,102.1457,249
"2023-08-01 15:00:12.3",9455524,1.19925,1.115,0.0185,26.32333,57,726.4884,10.73629,102.1563,249
"2023-08-01 15:00:12.4",9455525,1.33925,1.12075,0.00525,26.16797,58,726.6427,10.70251,102.1563,249
"2023-08-01 15:00:12.5",9455526,1.29625,1.35075,0.05875,26.16974,59,727.5192,10.58652,102.1824,249
"2023-08-01 15:00:12.6",9455527,1.23775,1.4565,0.0515,26.18869,60,727.095,10.6298,102.1563,249
"2023-08-01 15:00:12.7",9455528,1.15375,1.56775,0.0375,26.23529,61,727.2715,10.61903,102.1351,249
"2023-08-01 15:00:12.8",9455529,1.3265,1.5225,-0.10575,26.36133,62,727.0262,10.64103,102.1303,249
"2023-08-01 15:00:12.9",9455530,1.41,1.48225,-0.191,26.95731,63,725.7126,10.81291,102.1197,249
"2023-08-01 15:00:13",9455531,1.119,1.556,-0.10675,26.67569,0,725.7261,10.808,102.1457,249
"2023-08-01 15:00:13.1",9455532,1.176,1.40775,0.01375,26.56686,1,726.032,10.76182,102.1563,249
"2023-08-01 15:00:13.2",9455533,1.40175,1.53875,-0.05175,26.98843,2,725.1381,10.87981,102.1563,249
"2023-08-01 15:00:13.3",9455534,1.27175,1.60275,-0.15625,26.87958,3,724.9173,10.88672,102.1563,249
"2023-08-01 15:00:13.4",9455535,1.22575,1.55125,-0.118,26.70853,4,724.3139,10.97532,102.1563,249
"2023-08-01 15:00:13.5",9455536,1.225,1.59125,-0.07650001,26.85538,5,724.9467,10.88463,102.1563,249
"2023-08-01 15:00:13.6",9455537,1.16875,1.54975,-0.03525,26.86053,6,724.4965,10.97987,102.1091,249
"2023-08-01 15:00:13.7",9455538,1.28175,1.45575,-0.03975,26.74655,7,724.7733,10.93281,102.1091,249
"2023-08-01 15:00:13.8",9455539,1.42725,1.20075,-0.12225,26.76727,8,723.7524,11.05414,102.1091,249
"2023-08-01 15:00:13.9",9455540,1.48475,1.13725,-0.14525,26.68259,9,724.5118,10.98598,102.1091,249
"2023-08-01 15:00:14",9455541,1.5255,1.48175,-0.03875,26.81387,10,725.1173,10.91643,102.083,249
"2023-08-01 15:00:14.1",9455542,1.48775,1.6495,-0.023,27.05069,11,725.0707,10.88825,102.083,249
"2023-08-01 15:00:14.2",9455543,1.38975,1.7825,-0.079,27.01956,12,723.703,11.06244,102.0936,249
"2023-08-01 15:00:14.3",9455544,1.4905,1.76625,0.00425,26.98154,13,724.386,10.9928,102.193,249
"2023-08-01 15:00:14.4",9455545,1.44125,1.62475,0.0295,26.95389,14,723.9954,11.0192,102.1351,249
"2023-08-01 15:00:14.5",9455546,1.28925,1.4685,0.101,26.91412,15,723.9129,11.01296,102.1457,249
"2023-08-01 15:00:14.6",9455547,1.5225,1.31625,0.062,26.8761,16,724.2445,10.99747,102.1091,249
"2023-08-01 15:00:14.7",9455548,1.587,1.18375,0.17,26.78107,17,724.4562,11.00746,102.1197,249
"2023-08-01 15:00:14.8",9455549,1.5095,1.02075,0.09950001,26.77591,18,724.5216,10.99817,102.1197,249
"2023-08-01 15:00:14.9",9455550,1.478,1.16325,0.0445,26.88474,19,724.143,11.02783,102.1197,249
"2023-08-01 15:00:15",9455551,1.701,1.135,0.13725,26.9245,20,724.115,11.00853,102.1197,249
"2023-08-01 15:00:15.1",9455552,1.55825,1.04125,0.3385,27.004,21,724.0573,11.03851,102.1197,249
"2023-08-01 15:00:15.2",9455553,1.1925,1.112,0.4255,27.01608,22,723.1533,11.12505,102.1197,249
"2023-08-01 15:00:15.3",9455554,1.12225,1.21425,0.31,27.08698,23,723.1932,11.14045,102.1197,249
"2023-08-01 15:00:15.4",9455555,1.134,1.34625,0.11425,27.11636,24,723.0718,11.12753,102.1197,249
"2023-08-01 15:00:15.5",9455556,1.321,1.3185,0.1615,27.09213,25,723.2241,11.12076,102.1457,249
"2023-08-01 15:00:15.6",9455557,1.3,1.3805,0.173,27.09906,26,723.1555,11.12766,102.193,249
"2023-08-01 15:00:15.7",9455558,1.31925,1.1955,0.34175,27.07141,27,722.9802,11.14892,102.1457,249
"2023-08-01 15:00:15.8",9455559,1.77,0.558,0.80725,27.12671,28,723.0009,11.14504,102.1197,249
"2023-08-01 15:00:15.9",9455560,1.52125,0.6285,0.77925,27.15094,29,723.1449,11.14515,102.1197,249
"2023-08-01 15:00:16",9455561,1.54325,0.38625,0.62625,26.94867,30,722.9846,11.16638,102.1197,249
"2023-08-01 15:00:16.1",9455562,1.57975,0.345,0.6475,26.82776,31,724.2128,11.07772,102.1351,249
"2023-08-01 15:00:16.2",9455563,1.60625,0.1445,0.4195,26.75687,32,723.976,11.08891,102.1824,249
"2023-08-01 15:00:16.3",9455564,1.6035,0.13875,0.327,26.53229,33,724.9773,11.00753,102.1091,249
"2023-08-01 15:00:16.4",9455565,1.66875,0.23975,0.48025,26.43558,34,725.3314,10.94352,102.1197,249
"2023-08-01 15:00:16.5",9455566,1.77025,0.202,0.35675,26.3959,35,726.0813,10.89091,102.1197,249
"2023-08-01 15:00:16.6",9455567,1.8455,0.147,0.37375,26.36133,36,726.6103,10.83387,102.1197,249
"2023-08-01 15:00:16.7",9455568,1.77025,0.25075,0.32675,26.48569,37,726.5703,10.82645,102.1197,249
"2023-08-01 15:00:16.8",9455569,1.95975,-0.009000001,0.261,26.62561,38,725.5933,10.91092,102.1351,249
"2023-08-01 15:00:16.9",9455570,1.85675,0.15275,0.40125,26.83289,39,725.483,10.92564,102.1197,249
"2023-08-01 15:00:17",9455571,1.88525,0.0625,0.07475001,26.73959,40,724.0228,11.0796,102.1197,249
"2023-08-01 15:00:17.1",9455572,1.88425,0.27625,0.28,26.92102,41,724.0247,11.05847,102.1091,249
"2023-08-01 15:00:17.2",9455573,1.7425,0.2735,0.2985,27.00226,42,724.1635,11.07195,102.1351,249
"2023-08-01 15:00:17.3",9455574,1.66075,0.113,0.21475,27.03339,43,723.5759,11.11925,102.1457,249
"2023-08-01 15:00:17.4",9455575,1.71325,0.26825,0.14825,27.06277,44,723.5765,11.12388,102.0725,249
"2023-08-01 15:00:17.5",9455576,1.948,0.40625,0.13375,27.08524,45,723.3142,11.14714,102.1197,249
"2023-08-01 15:00:17.6",9455577,1.805,0.5925,0.2635,27.10944,46,723.3321,11.15752,102.1197,249
"2023-08-01 15:00:17.7",9455578,1.79175,0.697,0.23775,27.09732,47,722.9092,11.16131,102.1457,249
"2023-08-01 15:00:17.8",9455579,1.79675,0.9687501,0.20325,27.06793,48,723.1658,11.15198,102.1563,249
"2023-08-01 15:00:17.9",9455580,1.78025,1.033,0.16925,27.12845,49,723.0712,11.15253,102.1197,249
"2023-08-01 15:00:18",9455581,1.76675,0.9325001,0.22875,27.0766,50,723.1857,11.14883,102.1197,249
"2023-08-01 15:00:18.1",9455582,1.6185,1.01825,0.2015,27.03339,51,723.3431,11.14014,102.1197,249
"2023-08-01 15:00:18.2",9455583,1.6245,1.00025,0.2785,27.06967,52,723.2164,11.15575,102.1351,249
"2023-08-01 15:00:18.3",9455584,1.20525,1.35125,0.1095,27.02823,53,723.2977,11.13353,102.1351,249
"2023-08-01 15:00:18.4",9455585,1.107,1.31075,-0.0685,26.80353,54,723.2433,11.13987,102.1351,249
"2023-08-01 15:00:18.5",9455586,0.892,1.419,0.11175,26.86572,55,723.607,11.09909,102.1197,249
"2023-08-01 15:00:18.6",9455587,0.7902501,1.35625,0.02975,26.79315,56,725.3658,10.90777,102.1197,249
"2023-08-01 15:00:18.7",9455588,0.8710001,1.2215,0.20025,26.91586,57,724.491,10.99018,102.1563,249
"2023-08-01 15:00:18.8",9455589,0.998,1.52525,0.20925,27.02991,58,722.1375,11.304,102.1197,249
"2023-08-01 15:00:18.9",9455590,0.8380001,1.30525,0.12975,27.13538,59,722.5201,11.23336,102.1197,249
"2023-08-01 15:00:19",9455591,0.8275,1.3265,0.00925,27.12155,60,722.7825,11.20983,102.1197,249
"2023-08-01 15:00:19.1",9455592,0.8725001,1.35475,-0.143,26.98502,61,723.5121,11.12996,102.1197,249
"2023-08-01 15:00:19.2",9455593,0.76525,1.1165,-0.0235,26.98669,62,724.1481,11.0557,102.1197,249
"2023-08-01 15:00:19.3",9455594,0.84,0.91425,-0.09725001,27.06793,63,724.0818,11.07841,102.1197,249
"2023-08-01 15:00:19.4",9455595,0.8222501,0.8165001,-0.06225,27.07141,0,722.1894,11.31256,102.1091,249
"2023-08-01 15:00:19.5",9455596,0.9342501,0.91325,-0.00925,27.12326,1,722.4066,11.26884,102.1197,249
"2023-08-01 15:00:19.6",9455597,1.22525,1.035,0.04275,27.11288,2,722.9089,11.21622,102.1197,249
"2023-08-01 15:00:19.7",9455598,1.38275,1.07925,-0.119,26.97635,3,723.5768,11.15216,102.1457,249
"2023-08-01 15:00:19.8",9455599,1.55175,1.003,-0.02825,27.02991,4,724.0559,11.10128,102.1197,249
"2023-08-01 15:00:19.9",9455600,1.67975,1.12,-0.008,27.05585,5,723.978,11.1078,102.1197,249
"2023-08-01 15:00:20",9455601,1.645,1.1605,-0.1005,27.03513,6,723.6253,11.13774,102.1197,249
"2023-08-01 15:00:20.1",9455602,1.505,1.27925,-0.186,27.02991,7,723.4698,11.15282,102.1197,249
"2023-08-01 15:00:20.2",9455603,1.2985,1.206,0.033,26.99362,8,724.3057,11.04154,102.1197,249
"2023-08-01 15:00:20.3",9455604,1.37975,1.53375,-0.06500001,27.01956,9,723.7988,11.07487,102.1351,249
"2023-08-01 15:00:20.4",9455605,1.221,1.5735,-0.07025,27.004,10,723.3849,11.11265,102.1197,249
"2023-08-01 15:00:20.5",9455606,1.0955,1.35,0.1165,27.12503,11,723.2889,11.12531,102.1091,249
"2023-08-01 15:00:20.6",9455607,1.27025,1.01525,0.1925,27.12671,12,722.832,11.18273,102.1457,249
"2023-08-01 15:00:20.7",9455608,1.40575,1.1895,0.39475,27.08698,13,723.0142,11.16589,102.1091,249
"2023-08-01 15:00:20.8",9455609,1.03825,1.301,0.48975,27.10944,14,723.2914,11.13596,102.1563,249
"2023-08-01 15:00:20.9",9455610,0.9265,1.282,0.2315,27.08176,15,723.4315,11.10169,102.1197,249
"2023-08-01 15:00:21",9455611,1.2365,1.303,0.1395,27.06793,16,723.054,11.13494,102.1457,249
"2023-08-01 15:00:21.1",9455612,0.99725,1.38,0.31575,27.11121,17,723.1002,11.15968,102.1457,249
"2023-08-01 15:00:21.2",9455613,0.8592501,1.405,0.33525,26.89166,18,721.841,11.26225,102.1091,249
"2023-08-01 15:00:21.3",9455614,0.8537501,1.32775,0.52275,27.05585,19,722.8116,11.19674,102.1351,249
"2023-08-01 15:00:21.4",9455615,0.6305,1.32925,0.51025,27.00052,20,724.2012,11.00691,102.083,249
"2023-08-01 15:00:21.5",9455616,0.539,1.383,0.45625,26.84671,21,724.7164,10.92634,102.1197,249
"2023-08-01 15:00:21.6",9455617,0.76275,1.4505,0.16375,26.81216,22,724.9941,10.89974,102.1197,249
"2023-08-01 15:00:21.7",9455618,1.1095,1.361,0.20675,26.92621,23,724.2269,10.99322,102.1091,249
"2023-08-01 15:00:21.8",9455619,0.92875,1.60575,0.21675,26.92102,24,724.5073,10.95817,102.1197,249
"2023-08-01 15:00:21.9",9455620,0.9355,1.62225,0.20625,27.09042,25,721.9325,11.23869,102.1197,249
"2023-08-01 15:00:22",9455621,0.78075,1.501,0.10875,27.18723,26,719.6089,11.4825,102.1091,249
"2023-08-01 15:00:22.1",9455622,0.73,1.45325,0.12325,27.20627,27,719.7773,11.47193,102.1091,249
"2023-08-01 15:00:22.2",9455623,1.004,1.23025,0.2875,27.39996,28,720.2968,11.42974,102.1824,249
"2023-08-01 15:00:22.3",9455624,1.10775,0.7815,0.2335,27.50024,29,721.202,11.33579,102.1197,249
"2023-08-01 15:00:22.4",9455625,0.8872501,0.535,0.1685,27.49509,30,720.79,11.38307,102.1197,249
"2023-08-01 15:00:22.5",9455626,0.526,0.67225,-0.031,27.55215,31,720.1632,11.44361,102.1197,249
"2023-08-01 15:00:22.6",9455627,0.174,1.03275,-0.04725,27.93811,32,718.1685,11.64763,102.1197,249
"2023-08-01 15:00:22.7",9455628,-0.0715,1.159,0.183,28.06277,33,719.1196,11.56994,102.1457,249
"2023-08-01 15:00:22.8",9455629,0.37025,1.11175,0.10925,28.09393,34,718.9124,11.59274,102.1197,249
"2023-08-01 15:00:22.9",9455630,0.417,0.92875,0.12525,28.08011,35,719.4451,11.52365,102.1197,249
"2023-08-01 15:00:23",9455631,0.34725,1.1265,0.08475,27.92255,36,719.5121,11.50056,102.083,249
"2023-08-01 15:00:23.1",9455632,0.501,1.24125,0.02025,27.82385,37,719.5901,11.4844,102.1091,249
"2023-08-01 15:00:23.2",9455633,0.73425,1.4205,-0.269,27.44495,38,720.7623,11.39157,102.1718,249
"2023-08-01 15:00:23.3",9455634,0.716,1.5035,-0.43125,27.09213,39,720.8022,11.3904,102.1457,249
"2023-08-01 15:00:23.4",9455635,0.8100001,1.614,-0.3415,27.49857,40,721.1989,11.31713,102.1197,249
"2023-08-01 15:00:23.5",9455636,0.8710001,1.467,-0.4095,27.31177,41,719.9168,11.4805,102.1351,249
"2023-08-01 15:00:23.6",9455637,0.71675,1.205,-0.4545,27.47433,42,720.5353,11.42023,102.1197,249
