101,2024,260,200,14.57,1.013,14.34,17.59,52.55,11.88,76.5,990,12.93
101,2024,260,230,14.42,.492,14.2,-4.942,28.17,11.45,79.9,990,12.42
101,2024,260,300,14.25,.12,14.02,-22.76,8.97,10.81,82.5,989,11.77
101,2024,260,330,14.06,-.026,13.85,-27.34,2.834,10.41,84,989,11.07
101,2024,260,400,13.92,-.037,13.71,-29.54,.774,10.22,85.1,989,10.56
101,2024,260,430,13.82,-.033,13.6,-29.82,.112,9.85,85.5,989,10.2
101,2024,260,500,13.74,-.033,13.52,-27.17,.022,9.17,87.6,989,9.81
101,2024,260,530,13.67,-.033,13.45,-26.44,.01,8.72,89.7,989,9.25
101,2024,260,600,13.62,-.033,13.4,-26.09,.006,8.52,89.3,989,8.73
101,2024,260,630,13.57,-.033,13.35,-26.42,.002,8.44,91.7,989,8.41
101,2024,260,700,13.53,-.033,13.31,-26.08,.001,8.23,90.8,989,8.22
101,2024,260,730,13.5,-.033,13.28,-25.55,.001,8.11,91.9,989,8.07
101,2024,260,800,13.47,-.033,13.25,-24.91,0,7.85,93.2,989,7.9
101,2024,260,830,13.44,-.033,13.22,-29.12,0,7.86,93.9,989,7.72
101,2024,260,900,13.42,-.033,13.2,-38.74,0,7.55,94.7,989,7.55
101,2024,260,930,13.41,-.033,13.18,-29.85,0,7.59,93.7,989,7.36
101,2024,260,1000,13.39,-.033,13.17,-29.15,0,7.7,93.9,989,7.33
101,2024,260,1030,13.38,-.033,13.16,-29.16,0,7.68,94.3,989,7.39
101,2024,260,1100,13.37,-.033,13.15,-31.59,0,7.63,94.8,989,7.4
101,2024,260,1130,13.36,-.033,13.14,-25.84,0,7.61,95.4,989,7.35
101,2024,260,1200,13.35,-.033,13.13,-13.96,0,7.51,95.8,990,7.31
101,2024,260,1230,13.35,-.033,13.13,-14.89,0,7.87,95.2,990,7.4
101,2024,260,1300,13.34,-.033,13.12,-16.41,0,7.94,95.9,990,7.6
101,2024,260,1330,13.33,-.033,13.11,-16.37,0,7.99,96,990,7.74
101,2024,260,1400,13.33,-.033,13.11,-20.7,.126,8.33,94.3,990,7.83
101,2024,260,1430,13.32,-.033,13.1,-34.55,1.042,7.83,91.7,990,7.98
101,2024,260,1500,13.35,.024,13.13,-36.6,3.913,7.38,88.9,990,7.76
101,2024,260,1530,13.49,.207,13.27,-32.92,11.55,7.46,89.3,991,7.49
101,2024,260,1600,13.74,.327,13.51,-12.44,18.19,7.55,91.8,991,7.41
101,2024,260,1630,14.22,.719,13.97,4.621,34.83,7.46,90.8,991,7.45
101,2024,260,1700,14.8,.964,14.54,-.69,45.41,7.17,88.7,991,7.48
101,2024,260,1730,14.99,1.096,14.72,-16.82,53.05,7.18,87.2,991,7.37
101,2024,260,1800,15.08,1.327,14.81,-10.43,65.29,7.21,87.4,992,7.29
101,2024,260,1830,15.08,1.514,14.81,21.26,90.1,7.15,88.2,992,7.26
101,2024,260,1900,15.04,1.764,14.77,36.64,103,7.13,90,992,7.31
101,2024,260,1930,15.03,2.042,14.75,32.96,114.6,7.15,86.8,992,7.35
101,2024,260,2000,15.03,2.264,14.75,74.4,145.4,7.31,88.5,993,7.48
101,2024,260,2030,15.01,2.436,14.73,132.3,187,7.23,87.2,993,7.66
101,2024,260,2100,15,2.624,14.72,189.9,224.2,7.16,88.6,993,7.8
101,2024,260,2130,14.86,2.234,14.59,58.17,100.5,6.904,91.1,993,7.88
101,2024,260,2200,14.83,2.12,14.56,47.3,90.2,6.562,95.5,993,7.6
101,2024,260,2230,14.68,1.518,14.42,36.77,71.2,6.375,94.7,994,7.25
101,2024,260,2300,14.66,1.385,14.41,30.01,65.55,6.204,94.8,994,6.975
101,2024,260,2330,14.6,1.084,14.34,20.54,51.53,5.954,94.2,994,6.732
101,2024,260,2400,14.49,.622,14.24,1.87,29.62,5.742,94.4,994,6.449
101,2024,261,30,14.47,.639,14.22,3.861,31.24,5.743,93.8,994,6.187
101,2024,261,100,14.46,.535,14.22,-.965,25.53,5.743,94.9,995,6.061
101,2024,261,130,14.4,.39,14.16,-4.625,20.7,5.779,95.7,995,6.003
101,2024,261,200,14.34,.251,14.1,-10.28,14.58,5.797,95.1,995,5.977
101,2024,261,230,14.25,.104,14.01,-13.57,7.76,5.801,96,995,5.977
101,2024,261,300,14.13,-.003,13.89,-17.62,3.114,5.777,96.6,995,5.961
101,2024,261,330,14.02,-.033,13.78,-20.58,.873,5.731,96.6,996,5.939
101,2024,261,400,13.92,-.033,13.69,-23.24,.183,5.738,95.4,996,5.908
101,2024,261,430,13.85,-.033,13.62,-22.44,.004,5.719,95.7,996,5.882
101,2024,261,500,13.79,-.033,13.56,-24.59,0,5.715,95.1,996,5.857
101,2024,261,530,13.74,-.033,13.51,-24.16,.001,5.763,95.9,996,5.841
101,2024,261,600,13.69,-.033,13.46,-21.2,0,5.774,96.2,996,5.856
101,2024,261,630,13.65,-.033,13.42,-21.82,.001,5.731,95.9,997,5.873
101,2024,261,700,13.61,-.033,13.38,-21.95,.002,5.701,96.3,997,5.861
101,2024,261,730,13.58,-.033,13.35,-20.88,.002,5.697,96.3,997,5.835
101,2024,261,800,13.55,-.033,13.32,-20.33,.001,5.695,96.9,997,5.83
101,2024,261,830,13.52,-.033,13.29,-20.33,0,5.742,96.4,998,5.831
101,2024,261,900,13.49,-.033,13.26,-19.36,.001,5.742,96.9,998,5.851
101,2024,261,930,13.46,-.033,13.23,-18.71,.001,5.743,96.8,998,5.87
101,2024,261,1000,13.44,-.033,13.21,-20.96,0,5.792,96.3,998,5.881
101,2024,261,1030,13.42,-.033,13.19,-22.09,0,5.783,96.2,998,5.894
101,2024,261,1100,13.4,-.033,13.17,-22.5,.001,5.764,95.5,999,5.894
101,2024,261,1130,13.38,-.033,13.15,-23.63,.001,5.775,95.8,999,5.885
101,2024,261,1200,13.36,-.033,13.13,-21.38,.001,5.721,96.7,999,5.867
101,2024,261,1230,13.35,-.033,13.12,-20.07,.001,5.7,95.7,999,5.848
101,2024,261,1300,13.33,-.033,13.1,-24.13,.001,5.672,95.6,999,5.823
101,2024,261,1330,13.32,-.033,13.09,-26.21,.001,5.665,95,999,5.791
101,2024,261,1400,13.3,-.033,13.07,-23.46,.031,5.711,96.4,1000,5.77
101,2024,261,1430,13.29,-.033,13.06,-20.02,.375,5.689,96.4,1000,5.777
101,2024,261,1500,13.29,-.015,13.06,-17.78,1.93,5.76,95.9,1000,5.798
101,2024,261,1530,13.37,.087,13.13,-13.84,6.42,5.846,96.3,1000,5.848
101,2024,261,1600,13.52,.195,13.28,-10.52,10.46,5.963,95.9,1000,5.939
101,2024,261,1630,13.73,.297,13.49,-7.18,14.48,5.988,96.5,1000,6.037
101,2024,261,1700,14.14,.474,13.89,.512,21.63,5.972,96.5,1001,6.123
101,2024,261,1730,14.35,.276,14.1,-1.75,14.01,5.997,97.2,1001,6.173
101,2024,261,1800,14.45,.304,14.19,2.761,14.96,6.019,97.6,1001,6.211
101,2024,261,1830,14.62,.486,14.36,11.63,22.06,6.033,97.6,1001,6.266
101,2024,261,1900,14.68,.537,14.42,11.93,24.25,6.05,97.1,1001,6.318
101,2024,261,1930,15.08,1.01,14.8,27,45.55,6.151,96.5,1002,6.36
101,2024,261,2000,15.12,1.227,14.84,43.02,62.83,6.108,96.3,1002,6.433
101,2024,261,2030,15.13,1.499,14.86,88.8,108.1,6.203,96,1002,6.526
101,2024,261,2100,15.12,1.792,14.84,64.56,87.8,6.095,95,1002,6.634
101,2024,261,2130,15.1,2.053,14.82,72.1,97.8,6.155,94.5,1002,6.639
101,2024,261,2200,15.1,2.302,14.82,80.9,111,6.18,94.6,1002,6.666
101,2024,261,2230,15.07,2.481,14.79,72.5,102.5,6.19,94.4,1002,6.72
101,2024,261,2300,15.03,2.581,14.75,69.52,114.1,6.276,91.8,1002,6.751
101,2024,261,2330,15.02,2.728,14.74,58.49,115.7,6.393,91.1,1002,6.834
101,2024,261,2400,14.82,2.055,14.55,27.37,82.5,6.377,89.1,1002,6.872
101,2024,262,30,14.67,1.243,14.41,7.85,54.97,6.313,90,1002,6.788
101,2024,262,100,14.65,1.135,14.39,12.61,48.2,6.202,90.3,1002,6.653
101,2024,262,130,14.72,1.402,14.46,20,54.87,6.181,89.7,1002,6.549
101,2024,262,200,14.62,1,14.37,1.779,43.66,6.164,90.1,1002,6.478
101,2024,262,230,14.57,.739,14.31,-8.89,31.6,6.114,91,1002,6.347
101,2024,262,300,14.39,.212,14.15,-21.96,11.66,5.994,92.7,1002,6.174
101,2024,262,330,14.21,-.015,13.97,-21.65,2.28,5.876,94.7,1001,5.943
101,2024,262,400,14.06,-.034,13.83,-32.17,.636,5.37,96.3,1001,5.714
101,2024,262,430,13.97,-.033,13.73,-71.9,.06,4.822,97,1001,5.275
101,2024,262,500,13.89,-.033,13.66,-47.71,.014,4.6,97.7,1001,4.436
101,2024,262,530,13.83,-.033,13.6,-22.3,.008,4.945,97.2,1001,4.05
101,2024,262,600,13.78,-.033,13.55,-17.58,.012,5.304,97.4,1001,4.261
101,2024,262,630,13.73,-.033,13.5,-12.31,.01,5.682,97.2,1001,4.731
101,2024,262,700,13.69,-.033,13.46,-8.96,.004,5.946,95.7,1000,5.202
101,2024,262,730,13.65,-.033,13.42,-20.65,.001,6.214,95.9,1000,5.604
101,2024,262,800,13.62,-.033,13.39,-31.04,.001,5.994,97,1000,5.796
101,2024,262,830,13.58,-.033,13.35,-21.09,.001,5.99,97.1,1000,5.791
101,2024,262,900,13.55,-.033,13.32,-42.58,.001,5.91,96.4,1000,5.777
101,2024,262,930,13.52,-.033,13.29,-34.21,.002,5.784,96.6,1000,5.605
101,2024,262,1000,13.5,-.033,13.26,-31.88,.001,5.892,96.3,999,5.476
101,2024,262,1030,13.47,-.033,13.24,-27.97,.003,5.981,94.9,999,5.509
101,2024,262,1100,13.44,-.033,13.22,-27.29,.002,5.848,96,999,5.551
101,2024,262,1130,13.42,-.033,13.19,-26.53,.003,5.851,96.6,999,5.526
101,2024,262,1200,13.4,-.033,13.17,-26.35,.002,5.889,97.4,999,5.536
101,2024,262,1230,13.38,-.033,13.15,-21.08,.002,5.762,97.4,999,5.581
101,2024,262,1300,13.36,-.033,13.13,-26.35,.002,5.741,97.4,999,5.595
101,2024,262,1330,13.34,-.033,13.11,-45.03,.006,5.483,97.5,999,5.531
101,2024,262,1400,13.32,-.033,13.09,-67.14,.152,4.88,98,999,5.21
101,2024,262,1430,13.32,-.005,13.08,-68.89,1.654,4.397,98.9,999,4.583
101,2024,262,1500,13.4,.152,13.16,-51.81,8.2,4.206,99.3,999,4.037
101,2024,262,1530,13.8,.559,13.55,-35.6,22.24,4.182,99.3,999,3.78
101,2024,262,1600,14.63,.913,14.36,-20.12,33.98,4.314,99.4,999,3.755
101,2024,262,1630,15.18,.993,14.9,3.898,56.08,5.04,98.6,999,3.978
101,2024,262,1700,15.17,1.1,14.89,43.38,89.8,5.748,97.8,999,4.551
101,2024,262,1730,15.14,1.307,14.86,71.6,117.7,6.426,95.7,999,5.284
101,2024,262,1800,15.13,1.533,14.85,94,144.1,6.88,94.1,999,6.005
101,2024,262,1830,15.11,1.731,14.84,182.8,249.5,7.87,83.7,999,6.682
101,2024,262,1900,15.1,1.857,14.83,149.5,353.7,9.33,71.1,999,7.74
101,2024,262,1930,15.03,1.898,14.78,159.6,303.3,9.78,75.2,999,9.09
101,2024,262,2000,15.01,2,14.76,173.7,276.3,9.66,75.1,999,9.98
101,2024,262,2030,15,2.105,14.74,196.7,279.7,9.65,75.9,999,10.3
101,2024,262,2100,14.97,2.187,14.72,265.2,332.2,9.89,74.8,999,10.57
101,2024,262,2130,14.57,.592,14.35,261.8,328.5,10.02,72.5,1000,11.18
101,2024,262,2200,14.19,-.033,13.98,243.6,320.6,9.82,69.83,1000,11.62
101,2024,262,2230,14.05,-.033,13.85,196.6,281.8,10.12,74.6,1000,11.83
101,2024,262,2300,13.96,-.033,13.76,199.4,277.6,9.97,69.23,1000,11.91
101,2024,262,2330,13.89,-.033,13.69,220.7,298.9,9.84,83.5,1000,11.8
101,2024,262,2400,13.83,-.033,13.62,140.3,206.5,8.9,80.9,1001,11.6
101,2024,263,30,13.77,-.033,13.57,150,237,8.93,82.2,1001,10.85
101,2024,263,100,13.74,-.001,13.54,120.5,227.7,8.92,87,1001,10.61
101,2024,263,130,13.74,.012,13.53,54.29,134.8,8.34,90.7,1001,10.42
101,2024,263,200,13.74,.032,13.53,34.42,70.2,7.41,91.8,1002,9.63
101,2024,263,230,13.76,.026,13.53,14.48,21.44,6.557,95.7,1002,8.65
101,2024,263,300,13.79,.038,13.56,-.451,5.446,6.223,95.6,1002,7.75
101,2024,263,330,13.76,-.035,13.53,-11.59,1.462,6.128,95.9,1002,7.1
101,2024,263,400,13.71,-.033,13.48,-15.76,.265,5.852,96.2,1003,6.674
101,2024,263,430,13.67,-.033,13.44,-19.93,.002,5.593,94.3,1003,6.319
101,2024,263,500,13.63,-.033,13.4,-19.52,.001,5.407,94,1003,6.01
101,2024,263,530,13.6,-.033,13.37,-14.31,.002,5.347,94.4,1004,5.774
101,2024,263,600,13.56,-.033,13.33,-22.84,.002,5.082,95.9,1004,5.581
101,2024,263,630,13.53,-.033,13.3,-21.86,.006,4.864,97.3,1004,5.33
101,2024,263,700,13.5,-.033,13.27,-23.63,.008,4.758,95.6,1005,5.117
101,2024,263,730,13.48,-.033,13.24,-29.83,.01,4.618,94.6,1005,4.945
101,2024,263,800,13.45,-.033,13.22,-33.69,.013,4.427,93.5,1005,4.75
101,2024,263,830,13.43,-.033,13.19,-42.75,.011,4.397,93.3,1005,4.506
101,2024,263,900,13.4,-.033,13.17,-32.77,.01,4.374,95.7,1006,4.279
101,2024,263,930,13.38,-.033,13.15,-16.2,.015,4.43,98,1006,4.192
101,2024,263,1000,13.36,-.033,13.13,-18.94,.012,4.547,95.8,1006,4.31
101,2024,263,1030,13.34,-.033,13.11,-26.09,.017,4.918,92.8,1006,4.479
101,2024,263,1100,13.32,-.033,13.09,-37.38,.012,4.954,93.6,1006,4.633
101,2024,263,1130,13.3,-.033,13.07,-22.86,.007,4.936,96.8,1007,4.715
101,2024,263,1200,13.28,-.033,13.05,-39.33,.011,4.945,94.7,1007,4.818
101,2024,263,1230,13.27,-.033,13.04,-36.53,.01,5.015,94.7,1007,4.795
101,2024,263,1300,13.26,-.033,13.03,-28.88,.01,5.014,93.9,1007,4.769
101,2024,263,1330,13.24,-.033,13.01,-24.03,.014,4.874,96.6,1007,4.811
101,2024,263,1400,13.23,-.033,13.01,-21.24,.071,4.67,95,1008,4.82
101,2024,263,1430,13.23,-.033,13,-24.22,.614,4.621,93.4,1008,4.757
101,2024,263,1500,13.25,.01,13.02,-31.59,3.263,4.777,95.6,1008,4.702
101,2024,263,1530,13.37,.183,13.13,-25.4,9.17,4.647,92.4,1008,4.682
101,2024,263,1600,13.86,.753,13.61,-5.915,31.99,4.637,93.4,1008,4.65
101,2024,263,1630,15.16,1.17,14.88,29.79,63.96,4.739,95.8,1009,4.722
101,2024,263,1700,15.17,.907,14.89,51.24,83.5,4.991,92.5,1009,4.925
101,2024,263,1730,15.17,.997,14.9,57.04,106,5.196,90.4,1009,5.23
101,2024,263,1800,15.17,1.163,14.89,57.16,107.3,5.222,91.6,1009,5.499
101,2024,263,1830,15.14,1.348,14.87,37.98,74.3,5.047,95.9,1010,5.619
101,2024,263,1900,15.14,1.554,14.86,91.7,139.1,5.149,94.7,1010,5.598
101,2024,263,1930,15.13,1.71,14.85,112.5,188.4,5.396,89,1010,5.737
101,2024,263,2000,15.11,1.857,14.83,122.2,181.2,5.295,94.9,1010,5.979
101,2024,263,2030,15.1,1.983,14.82,132.1,200.2,5.61,90.6,1010,6.161
101,2024,263,2100,15.06,2.07,14.78,87.2,137.1,5.354,95.4,1011,6.378
101,2024,263,2130,15.03,2.162,14.76,136.7,200.4,5.342,93.5,1011,6.299
101,2024,263,2200,15.03,2.313,14.75,147.2,237.6,5.751,92.8,1011,6.343
101,2024,263,2230,15.01,2.423,14.73,107.6,175.1,5.531,92,1011,6.543
101,2024,263,2300,14.99,2.514,14.71,61.56,132.8,5.523,91,1012,6.464
101,2024,263,2330,14.86,2.141,14.59,39.75,93.6,5.395,93.3,1012,6.3
101,2024,263,2400,14.8,1.912,14.53,31.53,89.4,5.43,91.5,1012,6.099
101,2024,264,30,14.74,1.649,14.47,39.38,75.7,5.393,94.1,1012,5.991
101,2024,264,100,14.64,1.201,14.38,16.92,56.16,5.336,94,1012,5.912
101,2024,264,130,14.56,.821,14.3,-9.81,39.85,5.401,91,1012,5.785
101,2024,264,200,14.56,.817,14.31,-12.83,42.42,5.409,90.3,1012,5.682
101,2024,264,230,14.47,.506,14.23,-22.87,28.53,5.362,90,1013,5.614
101,2024,264,300,14.42,.358,14.18,-30.45,20.53,5.2,93.5,1013,5.526
101,2024,264,330,14.23,-.002,13.99,-28.64,3.175,4.852,95.3,1013,5.336
101,2024,264,400,14.08,-.033,13.84,-27.09,.508,4.541,95.7,1013,5.07
101,2024,264,430,13.98,-.033,13.74,-27.25,.036,4.497,96.8,1013,4.796
101,2024,264,500,13.91,-.033,13.67,-30.95,.011,4.339,94.1,1013,4.61
101,2024,264,530,13.84,-.033,13.61,-58.91,.016,4.183,88.9,1014,4.416
101,2024,264,600,13.79,-.033,13.56,-45.36,.016,4.062,90,1014,4.025
101,2024,264,630,13.75,-.033,13.51,-41.84,.01,4.122,90.7,1014,3.799
101,2024,264,700,13.71,-.033,13.47,-43.25,.012,4.149,89.7,1014,3.751
101,2024,264,730,13.67,-.033,13.43,-63.75,.011,4.088,90.3,1014,3.722
101,2024,264,800,13.63,-.033,13.4,-54.17,.011,4.127,89.6,1014,3.642
101,2024,264,830,13.6,-.033,13.37,-54.61,.011,4.117,92.9,1014,3.661
101,2024,264,900,13.57,-.033,13.34,-54.41,.006,4.005,92.5,1014,3.638
101,2024,264,930,13.54,-.033,13.31,-45.38,.007,4.093,92,1014,3.615
101,2024,264,1000,13.51,-.033,13.28,-49.86,.014,4.14,90.8,1014,3.677
101,2024,264,1030,13.48,-.033,13.25,-64.74,.011,4.138,90.4,1014,3.726
101,2024,264,1100,13.46,-.033,13.22,-72.7,.012,4.079,91.1,1014,3.647
101,2024,264,1130,13.43,-.033,13.2,-70,.007,4.105,90.2,1014,3.455
101,2024,264,1200,13.41,-.033,13.18,-64.34,.006,4.063,90.9,1014,3.349
101,2024,264,1230,13.39,-.033,13.15,-70,.007,4.055,89.6,1014,3.248
101,2024,264,1300,13.37,-.033,13.13,-68.9,.004,4.063,89.1,1014,3.106
101,2024,264,1330,13.35,-.033,13.11,-74.9,.003,3.803,90.9,1014,2.883
101,2024,264,1400,13.32,-.033,13.08,-88.2,.082,3.035,96.5,1014,2.225
101,2024,264,1430,13.31,-.025,13.07,-74.2,1.526,2.439,98.1,1014,1.249
101,2024,264,1500,13.41,.192,13.16,-47.7,13.71,2.749,98,1014,.718
101,2024,264,1530,13.89,.649,13.63,-22.77,30.81,2.76,98,1014,.921
101,2024,264,1600,14.78,.924,14.49,4.236,38.45,2.817,98.3,1014,1.31
101,2024,264,1630,15.2,.951,14.91,3.957,54.91,3.204,97.9,1014,1.659
101,2024,264,1700,15.2,1.053,14.92,83.4,161.6,3.936,93.7,1014,2.252
101,2024,264,1730,15.18,1.244,14.9,142.1,239.2,4.858,86.3,1014,3.577
101,2024,264,1800,15.17,1.488,14.88,82.8,230.9,5.187,87.8,1014,4.912
101,2024,264,1830,15.15,1.756,14.87,58.06,173.1,5.213,88.1,1014,5.709
101,2024,264,1900,15.13,1.994,14.85,96.2,220.9,5.457,85.7,1014,5.842
101,2024,264,1930,15.11,2.137,14.83,144.4,316.8,6.411,80.6,1014,6.217
101,2024,264,2000,15.1,2.363,14.82,144.3,301.1,6.759,80,1014,6.851
101,2024,264,2030,15.03,2.491,14.76,178.1,304.3,7.19,78.9,1014,7.31
101,2024,264,2100,14.71,1.001,14.47,185.6,303.8,7.78,73.4,1014,7.84
101,2024,264,2130,14.25,-.033,14.03,289.9,376.6,8.3,73.3,1014,8.51
101,2024,264,2200,14.11,-.033,13.9,108.1,188.5,7.6,75.1,1014,9.07
101,2024,264,2230,14.02,-.033,13.8,153.5,211.3,7.68,75.1,1014,8.72
101,2024,264,2300,13.95,-.033,13.73,273.4,336.2,8.21,72.7,1013,8.6
101,2024,264,2330,13.89,-.033,13.68,213.6,279.9,8.34,71.3,1013,9.21
101,2024,264,2400,13.83,-.033,13.63,176.5,252.2,8.77,71.5,1013,9.73
101,2024,265,30,13.79,-.028,13.59,96.5,184.5,8.56,72.5,1013,9.9
101,2024,265,100,13.78,-.001,13.58,92.6,194,8.62,73.7,1013,9.64
101,2024,265,130,13.78,.033,13.57,22.52,115.2,8.11,76.3,1013,9.37
101,2024,265,200,13.78,.014,13.57,-27.45,46.27,7.53,84,1013,8.71
101,2024,265,230,13.82,.073,13.6,-53.79,22.65,6.911,84.5,1013,7.63
101,2024,265,300,13.84,.014,13.61,-57.79,9.06,6.293,88.5,1013,6.618
101,2024,265,330,13.83,-.023,13.6,-64.13,2.055,6.13,89,1013,5.917
101,2024,265,400,13.78,-.033,13.55,-59.71,.248,5.886,90.1,1013,5.547
101,2024,265,430,13.74,-.033,13.5,-53.33,.018,5.665,91.3,1013,5.344
101,2024,265,500,13.7,-.033,13.46,-51.14,.01,5.467,92.7,1013,5.204
101,2024,265,530,13.66,-.033,13.43,-50.43,.011,5.409,93.3,1013,5.095
101,2024,265,600,13.63,-.033,13.39,-50.29,.009,5.313,92.5,1013,5.024
101,2024,265,630,13.6,-.033,13.36,-48.67,.011,5.264,93.1,1013,4.961
101,2024,265,700,13.57,-.033,13.33,-47.73,.014,5.25,93.7,1013,4.921
101,2024,265,730,13.54,-.033,13.3,-47.19,.014,5.242,93.8,1013,4.887
101,2024,265,800,13.51,-.033,13.27,-47.19,.011,5.158,94.4,1012,4.857
101,2024,265,830,13.48,-.033,13.25,-46.81,.014,5.133,93.7,1012,4.79
101,2024,265,900,13.46,-.033,13.22,-47.92,.012,5.128,93.7,1012,4.727
101,2024,265,930,13.43,-.033,13.2,-49.05,.01,5.184,93.3,1012,4.677
